operacion;estado;sub;fecha;asesor
985846;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
733903;ACUERDO;INCUMPLIDO;20220201;ANDREA.PUENTES
884340;INVESTIGACION;PRIMER BARRIDO;20210909;CEGROUP.BARRIDO1
971576;INVESTIGACION;SEGUNDO BARRIDO;20210918;CEGROUP.BARRIDO2
905346;INVESTIGACION;SEGUNDO BARRIDO;20210813;CEGROUP.BARRIDO2
551501;INVESTIGACION;PRIMER BARRIDO;20210916;CEGROUP.BARRIDO1
427581;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
917047;INVESTIGACION;SEGUNDO BARRIDO;20210813;CEGROUP.BARRIDO2
1886341;INVESTIGACION;PRIMER BARRIDO;20210811;CEGROUP.BARRIDO1
1409293;INVESTIGACION;PRIMER BARRIDO;20211127;CEGROUP.BARRIDO1
92112;ACUERDO;PAGO TOTAL;20220124;GRUPO.INVESTIGACION
587894;INVESTIGACION;SEGUNDO BARRIDO;20210825;CEGROUP.BARRIDO2
213599;INVESTIGACION;PRIMER BARRIDO;20210824;CEGROUP.BARRIDO1
684070;INVESTIGACION;PRIMER BARRIDO;20211125;CEGROUP.BARRIDO1
1016571;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210817;SUPERGIROS1
1100350;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
2135303;INVESTIGACION;PRIMER BARRIDO;20211116;CEGROUP.BARRIDO1
421499;INVESTIGACION;PRIMER BARRIDO;20210914;CEGROUP.BARRIDO1
1039368;INVESTIGACION;PRIMER BARRIDO;20211130;CEGROUP.BARRIDO1
980464;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
922597;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
2155831;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
591264;INVESTIGACION;SEGUNDO BARRIDO;20210608;CEGROUP.BARRIDO2
880093;RENUENTE;INTENSION DE PAGO;20220207;CEGROUP.RENUENTES
2228256;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
4298526;INVESTIGACION;SEGUNDO BARRIDO;20211013;CEGROUP.BARRIDO2
984029;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
1011121;RENUENTE;SIN INTENSION DE PAGO;20220129;CEGROUP.RENUENTES
2550821;RENUENTE;INTENSION DE PAGO;20220127;CEGROUP.RENUENTES
4555210;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
3213520;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
1805745;RENUENTE;NO CONTESTA;20220121;CEGROUP.RENUENTES
971903;INVESTIGACION;SEGUNDO BARRIDO;20210814;CEGROUP.BARRIDO2
981060;INVESTIGACION;SEGUNDO BARRIDO;20210726;CEGROUP.BARRIDO2
905724;INVESTIGACION;PRIMER BARRIDO;20211001;CEGROUP.BARRIDO1
590296;INVESTIGACION;SEGUNDO BARRIDO;20210823;CEGROUP.BARRIDO2
3854443;INVESTIGACION;SEGUNDO BARRIDO;20210823;CEGROUP.BARRIDO2
1911716;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
922537;INVESTIGACION;PRIMER BARRIDO;20211120;CEGROUP.BARRIDO1
973061;RENUENTE;FALLECIDO;20211210;CEGROUP.FALLECIDO
884990;INVESTIGACION;PRIMER BARRIDO;20211106;CEGROUP.BARRIDO1
885062;INVESTIGACION;PRIMER BARRIDO;20211104;CEGROUP.BARRIDO1
972857;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
973812;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
978693;INVESTIGACION;SEGUNDO BARRIDO;20210925;CEGROUP.BARRIDO2
984271;INVESTIGACION;SEGUNDO BARRIDO;20210628;CEGROUP.BARRIDO2
984516;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
985191;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
991868;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
992122;RENUENTE;FALLECIDO;20220125;CEGROUP.FALLECIDO
973592;INVESTIGACION;PRIMER BARRIDO;20211210;CEGROUP.BARRIDO1
1010832;RENUENTE;SIN INTENSION DE PAGO;20220210;CEGROUP.RENUENTES
884912;INVESTIGACION;PRIMER BARRIDO;20211108;CEGROUP.BARRIDO1
140170;INVESTIGACION;PRIMER BARRIDO;20210909;CEGROUP.BARRIDO1
2299677;RENUENTE;FALLECIDO;20211203;CEGROUP.FALLECIDO
222313;PAZ Y SALVO;PAZ Y SALVO;20211201;CEGROUP.PAZYSALVO
978187;RENUENTE;INTENSION DE PAGO;20220203;CEGROUP.RENUENTES
2506493;RENUENTE;NO CONTESTA;20220124;CEGROUP.RENUENTES
416562;INVESTIGACION;PRIMER BARRIDO;20211206;CEGROUP.BARRIDO1
3831784;ACUERDO;CUOTAS FIJAS;20220207;VIVIANA.MAHECHA
993039;INVESTIGACION;PRIMER BARRIDO;20211206;CEGROUP.BARRIDO1
972612;INVESTIGACION;PRIMER BARRIDO;20211104;CEGROUP.BARRIDO1
971732;INVESTIGACION;SEGUNDO BARRIDO;20210918;CEGROUP.BARRIDO2
884362;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
890586;INVESTIGACION;PRIMER BARRIDO;20220202;CEGROUP.BARRIDO1
4090466;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
971879;INVESTIGACION;SEGUNDO BARRIDO;20211004;CEGROUP.BARRIDO2
884214;INVESTIGACION;PRIMER BARRIDO;20211108;CEGROUP.BARRIDO1
991673;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
972561;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
4154426;INVESTIGACION;PRIMER BARRIDO;20211116;CEGROUP.BARRIDO1
2420287;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
4585739;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
972646;INVESTIGACION;SEGUNDO BARRIDO;20211210;CEGROUP.BARRIDO2
1083159;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
972312;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
4784078;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
978125;RENUENTE;NO CONTESTA;20220129;CEGROUP.RENUENTES
879926;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
885245;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
3382743;INVESTIGACION;PRIMER BARRIDO;20210811;CEGROUP.BARRIDO1
978040;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20211210;SUPERGIROS1
1041441;INVESTIGACION;PRIMER BARRIDO;20211208;CEGROUP.BARRIDO1
3990156;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
922407;INVESTIGACION;PRIMER BARRIDO;20211122;CEGROUP.BARRIDO1
437157;INVESTIGACION;PRIMER BARRIDO;20211126;CEGROUP.BARRIDO1
3743744;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
3468061;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
2526493;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
979456;INVESTIGACION;PRIMER BARRIDO;20211204;CEGROUP.BARRIDO1
4345989;INVESTIGACION;PRIMER BARRIDO;20211214;CEGROUP.BARRIDO1
3145374;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
1714524;INVESTIGACION;PRIMER BARRIDO;20211210;CEGROUP.BARRIDO1
973627;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
901427;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
3056581;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
1041046;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
1018324;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
973862;INVESTIGACION;SEGUNDO BARRIDO;20211210;CEGROUP.BARRIDO2
3974633;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
3165413;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
1941384;INVESTIGACION;PRIMER BARRIDO;20210910;CEGROUP.BARRIDO1
971883;INVESTIGACION;SEGUNDO BARRIDO;20211004;CEGROUP.BARRIDO2
1016541;INVESTIGACION;SEGUNDO BARRIDO;20210817;CEGROUP.BARRIDO2
1646153;INVESTIGACION;SEGUNDO BARRIDO;20210709;CEGROUP.BARRIDO2
3468980;INVESTIGACION;SEGUNDO BARRIDO;20210709;CEGROUP.BARRIDO2
1506271;INVESTIGACION;SEGUNDO BARRIDO;20210825;CEGROUP.BARRIDO2
979183;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210817;SUPERGIROS1
1037929;INVESTIGACION;SEGUNDO BARRIDO;20210723;CEGROUP.BARRIDO2
885377;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
978498;INVESTIGACION;SEGUNDO BARRIDO;20210913;CEGROUP.BARRIDO2
978565;INVESTIGACION;SEGUNDO BARRIDO;20210925;CEGROUP.BARRIDO2
978819;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20220208;SUPERGIROS1
992102;INVESTIGACION;PRIMER BARRIDO;20220125;CEGROUP.BARRIDO1
993473;INVESTIGACION;PRIMER BARRIDO;20220121;CEGROUP.BARRIDO1
1428341;INVESTIGACION;PRIMER BARRIDO;20211215;CEGROUP.BARRIDO1
980359;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
396744;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
207372;INVESTIGACION;SEGUNDO BARRIDO;20210820;CEGROUP.BARRIDO2
1589635;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
978025;INVESTIGACION;PRIMER BARRIDO;20211208;CEGROUP.BARRIDO1
1083565;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
727520;RENUENTE;NO CONTESTA;20220208;CEGROUP.RENUENTES
4875795;INVESTIGACION;PRIMER BARRIDO;20220122;CEGROUP.BARRIDO1
4576919;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
4409904;INVESTIGACION;PRIMER BARRIDO;20211117;CEGROUP.BARRIDO1
613017;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
1011547;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
1132141;INVESTIGACION;PRIMER BARRIDO;20211207;CEGROUP.BARRIDO1
847218;INVESTIGACION;SEGUNDO BARRIDO;20210518;CEGROUP.BARRIDO2
1041565;INVESTIGACION;PRIMER BARRIDO;20211208;CEGROUP.BARRIDO1
173245;INVESTIGACION;SEGUNDO BARRIDO;20210823;CEGROUP.BARRIDO2
1016550;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
978329;RENUENTE;MENSAJE EXTERNO;20220126;GRUPO.INVESTIGACION
4634203;RENUENTE;SIN INTENSION DE PAGO;20220202;CEGROUP.RENUENTES
3018309;INVESTIGACION;SEGUNDO BARRIDO;20210623;CEGROUP.BARRIDO2
1018188;INVESTIGACION;PRIMER BARRIDO;20210909;CEGROUP.BARRIDO1
4723027;ACUERDO;CUOTAS FIJAS;20220119;FARIDE.VERA
3533149;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20210817;SUPERGIROS1
2263005;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
978240;INVESTIGACION;SEGUNDO BARRIDO;20210913;CEGROUP.BARRIDO2
978687;INVESTIGACION;SEGUNDO BARRIDO;20210925;CEGROUP.BARRIDO2
1086530;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
978579;INVESTIGACION;SEGUNDO BARRIDO;20210925;CEGROUP.BARRIDO2
4628236;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
1036472;INVESTIGACION;PRIMER BARRIDO;20211203;CEGROUP.BARRIDO1
1036527;INVESTIGACION;SEGUNDO BARRIDO;20210921;CEGROUP.BARRIDO2
1041249;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
890715;INVESTIGACION;PRIMER BARRIDO;20210914;CEGROUP.BARRIDO1
890764;INVESTIGACION;SEGUNDO BARRIDO;20210813;CEGROUP.BARRIDO2
922413;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
978098;RENUENTE;NO CONTESTA;20220208;CEGROUP.RENUENTES
978155;INVESTIGACION;DATOS EXTERNOS SUPER GIROS;20220208;SUPERGIROS1
4859384;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
905513;INVESTIGACION;SEGUNDO BARRIDO;20210813;CEGROUP.BARRIDO2
3554107;INVESTIGACION;PRIMER BARRIDO;20220124;CEGROUP.BARRIDO1
3567321;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
890821;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
978136;INVESTIGACION;SEGUNDO BARRIDO;20210913;CEGROUP.BARRIDO2
1088690;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
1016745;INVESTIGACION;PRIMER BARRIDO;20211116;CEGROUP.BARRIDO1
1446792;ACUERDO;PAGO TOTAL;20220203;GRUPO.INVESTIGACION
670137;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
4832946;INVESTIGACION;PRIMER BARRIDO;20210925;CEGROUP.BARRIDO1
978035;INVESTIGACION;PRIMER BARRIDO;20211208;CEGROUP.BARRIDO1
1670759;RENUENTE;FALLECIDO;20210623;CEGROUP.FALLECIDO
2707276;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
1036294;INVESTIGACION;PRIMER BARRIDO;20211203;CEGROUP.BARRIDO1
890512;INVESTIGACION;SEGUNDO BARRIDO;20210812;CEGROUP.BARRIDO2
4559297;RENUENTE;INTENSION DE PAGO;20220126;RUBI.CARDENAS
972417;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
2426247;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
983797;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
2473598;RENUENTE;MENSAJE EXTERNO;20220208;CEGROUP.RENUENTES
910625;INVESTIGACION;SEGUNDO BARRIDO;20210813;CEGROUP.BARRIDO2
917017;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
1038057;INVESTIGACION;PRIMER BARRIDO;20211130;CEGROUP.BARRIDO1
2966166;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
1140123;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
905357;INVESTIGACION;SEGUNDO BARRIDO;20210813;CEGROUP.BARRIDO2
4592992;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
731236;INVESTIGACION;PRIMER BARRIDO;20210811;CEGROUP.BARRIDO1
910415;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
1036352;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
1003517;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
684326;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
2678876;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
4645379;INVESTIGACION;PRIMER BARRIDO;20211116;CEGROUP.BARRIDO1
984840;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
1037798;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
149915;INVESTIGACION;PRIMER BARRIDO;20210828;CEGROUP.BARRIDO1
1852343;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
4723084;INVESTIGACION;PRIMER BARRIDO;20211122;CEGROUP.BARRIDO1
918317;INVESTIGACION;PRIMER BARRIDO;20210817;CEGROUP.BARRIDO1
895289;INVESTIGACION;SEGUNDO BARRIDO;20210814;CEGROUP.BARRIDO2
2924016;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
1041223;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
3502431;INVESTIGACION;SEGUNDO BARRIDO;20210602;CEGROUP.BARRIDO2
4055468;INVESTIGACION;SEGUNDO BARRIDO;20210623;CEGROUP.BARRIDO2
916931;INVESTIGACION;PRIMER BARRIDO;20211122;CEGROUP.BARRIDO1
3137107;RENUENTE;NO CONTESTA;20220119;CEGROUP.RENUENTES
4101568;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
974231;INVESTIGACION;PRIMER BARRIDO;20211202;CEGROUP.BARRIDO1
92897;INVESTIGACION;PRIMER BARRIDO;20211023;CEGROUP.BARRIDO1
971760;INVESTIGACION;SEGUNDO BARRIDO;20210918;CEGROUP.BARRIDO2
3470993;PAZ Y SALVO;PAZ Y SALVO;20220202;CEGROUP.PAZYSALVO
3018748;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
985765;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
2333655;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
3412431;INVESTIGACION;PRIMER BARRIDO;20220124;CEGROUP.BARRIDO1
905276;INVESTIGACION;SEGUNDO BARRIDO;20210813;CEGROUP.BARRIDO2
2088297;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
4784764;INVESTIGACION;SEGUNDO BARRIDO;20210709;CEGROUP.BARRIDO2
993365;INVESTIGACION;PRIMER BARRIDO;20211007;CEGROUP.BARRIDO1
725379;INVESTIGACION;PRIMER BARRIDO;20211104;CEGROUP.BARRIDO1
973598;RENUENTE;FALLECIDO;20211202;CEGROUP.FALLECIDO
4851793;RENUENTE;NO CONTESTA;20220127;CEGROUP.RENUENTES
595480;INVESTIGACION;SEGUNDO BARRIDO;20210820;CEGROUP.BARRIDO2
3633106;INVESTIGACION;PRIMER BARRIDO;20211104;CEGROUP.BARRIDO1
997520;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
2713275;INVESTIGACION;SEGUNDO BARRIDO;20210709;CEGROUP.BARRIDO2
993286;INVESTIGACION;PRIMER BARRIDO;20211104;CEGROUP.BARRIDO1
3712749;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
1064056;INVESTIGACION;SEGUNDO BARRIDO;20210518;CEGROUP.BARRIDO2
1001916;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
3812950;RENUENTE;NO CONTESTA;20220202;CEGROUP.RENUENTES
2782471;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
971881;INVESTIGACION;SEGUNDO BARRIDO;20211004;CEGROUP.BARRIDO2
923072;INVESTIGACION;PRIMER BARRIDO;20211109;CEGROUP.BARRIDO1
4760732;INVESTIGACION;PRIMER BARRIDO;20210825;CEGROUP.BARRIDO1
5014099;RENUENTE;SIN INTENSION DE PAGO;20220207;CEGROUP.RENUENTES
991568;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
603225;INVESTIGACION;SEGUNDO BARRIDO;20210814;CEGROUP.BARRIDO2
834161;INVESTIGACION;SEGUNDO BARRIDO;20210813;CEGROUP.BARRIDO2
1945411;INVESTIGACION;SEGUNDO BARRIDO;20211002;CEGROUP.BARRIDO2
4649118;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
3699595;INVESTIGACION;PRIMER BARRIDO;20211211;CEGROUP.BARRIDO1
1054453;INVESTIGACION;PRIMER BARRIDO;20211104;CEGROUP.BARRIDO1
2866321;INVESTIGACION;PRIMER BARRIDO;20211201;CEGROUP.BARRIDO1
1011438;INVESTIGACION;PRIMER BARRIDO;20211116;CEGROUP.BARRIDO1
985800;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
884671;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
3423610;INVESTIGACION;PRIMER BARRIDO;20211215;CEGROUP.BARRIDO1
972110;INVESTIGACION;SEGUNDO BARRIDO;20210918;CEGROUP.BARRIDO2
1089277;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
3953786;INVESTIGACION;PRIMER BARRIDO;20211214;CEGROUP.BARRIDO1
3386084;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
432451;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
683911;RENUENTE;FALLECIDO;20211125;CEGROUP.FALLECIDO
4616584;INVESTIGACION;PRIMER BARRIDO;20220119;CEGROUP.BARRIDO1
4580391;INVESTIGACION;PRIMER BARRIDO;20210825;CEGROUP.BARRIDO1
2782270;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
671358;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
905259;INVESTIGACION;SEGUNDO BARRIDO;20210528;CEGROUP.BARRIDO2
886528;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
530183;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
4484438;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
988267;INVESTIGACION;PRIMER BARRIDO;20210830;CEGROUP.BARRIDO1
3469120;INVESTIGACION;SEGUNDO BARRIDO;20210623;CEGROUP.BARRIDO2
1071634;INVESTIGACION;PRIMER BARRIDO;20211104;CEGROUP.BARRIDO1
112315;INVESTIGACION;SEGUNDO BARRIDO;20210602;CEGROUP.BARRIDO2
1916793;INVESTIGACION;PRIMER BARRIDO;20211116;CEGROUP.BARRIDO1
225429;INVESTIGACION;SEGUNDO BARRIDO;20211211;CEGROUP.BARRIDO2
587028;INVESTIGACION;SEGUNDO BARRIDO;20210823;CEGROUP.BARRIDO2
4470395;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
3522683;INVESTIGACION;SEGUNDO BARRIDO;20210811;CEGROUP.BARRIDO2
973770;INVESTIGACION;SEGUNDO BARRIDO;20211210;CEGROUP.BARRIDO2
195588;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
4308684;PAZ Y SALVO;PAZ Y SALVO;20211130;CEGROUP.PAZYSALVO
2299122;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
376117;INVESTIGACION;SEGUNDO BARRIDO;20210702;CEGROUP.BARRIDO2
2186734;INVESTIGACION;PRIMER BARRIDO;20211204;CEGROUP.BARRIDO1
4494255;INVESTIGACION;PRIMER BARRIDO;20220118;CEGROUP.BARRIDO1
1036821;INVESTIGACION;PRIMER BARRIDO;20211103;CEGROUP.BARRIDO1
1773314;RENUENTE;MENSAJE EXTERNO;20220119;CEGROUP.RENUENTES
398857;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
987746;INVESTIGACION;PRIMER BARRIDO;20210830;CEGROUP.BARRIDO1
573412;INVESTIGACION;PRIMER BARRIDO;20211105;CEGROUP.BARRIDO1
3226847;INVESTIGACION;SEGUNDO BARRIDO;20210531;CEGROUP.BARRIDO2
4058089;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
4556581;RENUENTE;NO CONTESTA;20220125;CEGROUP.RENUENTES
988216;INVESTIGACION;PRIMER BARRIDO;20210823;CEGROUP.BARRIDO1
4929778;INVESTIGACION;PRIMER BARRIDO;20220118;CEGROUP.BARRIDO1
594152;INVESTIGACION;SEGUNDO BARRIDO;20210820;CEGROUP.BARRIDO2
3019080;RENUENTE;NO CONTESTA;20220202;PAULA.MEDINA
4256582;ACUERDO;CUOTAS PARCIALES;20220114;GRUPO.INVESTIGACION
2542448;INVESTIGACION;PRIMER BARRIDO;20211123;CEGROUP.BARRIDO1
1378917;INVESTIGACION;PRIMER BARRIDO;20210921;CEGROUP.BARRIDO1
680547;INVESTIGACION;PRIMER BARRIDO;20210915;CEGROUP.BARRIDO1
1771971;INVESTIGACION;SEGUNDO BARRIDO;20210624;CEGROUP.BARRIDO2
980974;INVESTIGACION;PRIMER BARRIDO;20211216;CEGROUP.BARRIDO1
910535;INVESTIGACION;SEGUNDO BARRIDO;20210528;CEGROUP.BARRIDO2
981549;INVESTIGACION;PRIMER BARRIDO;20211206;CEGROUP.BARRIDO1
1363980;INVESTIGACION;PRIMER BARRIDO;20211117;CEGROUP.BARRIDO1
141463;INVESTIGACION;SEGUNDO BARRIDO;20210721;CEGROUP.BARRIDO2
2939313;INVESTIGACION;SEGUNDO BARRIDO;20210709;CEGROUP.BARRIDO2
1085387;INVESTIGACION;PRIMER BARRIDO;20211117;CEGROUP.BARRIDO1
984784;INVESTIGACION;PRIMER BARRIDO;20210821;CEGROUP.BARRIDO1
1039375;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
893346;INVESTIGACION;PRIMER BARRIDO;20210922;CEGROUP.BARRIDO1
2305663;INVESTIGACION;SEGUNDO BARRIDO;20210824;CEGROUP.BARRIDO2
2024682;INVESTIGACION;PRIMER BARRIDO;20211214;CEGROUP.BARRIDO1
923679;INVESTIGACION;PRIMER BARRIDO;20210821;CEGROUP.BARRIDO1
413978;INVESTIGACION;PRIMER BARRIDO;20211108;CEGROUP.BARRIDO1
2302079;RENUENTE;NUMERO EQUIVOCADO;20220208;CEGROUP.RENUENTES
988454;INVESTIGACION;PRIMER BARRIDO;20210830;CEGROUP.BARRIDO1
997787;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
1083630;INVESTIGACION;SEGUNDO BARRIDO;20211004;CEGROUP.BARRIDO2
1090046;INVESTIGACION;PRIMER BARRIDO;20211115;CEGROUP.BARRIDO1
1039151;INVESTIGACION;PRIMER BARRIDO;20211021;CEGROUP.BARRIDO1
1071926;RENUENTE;FALLECIDO;20210909;CEGROUP.FALLECIDO
892927;INVESTIGACION;PRIMER BARRIDO;20210811;CEGROUP.BARRIDO1
893247;INVESTIGACION;PRIMER BARRIDO;20220124;CEGROUP.BARRIDO1
1058474;INVESTIGACION;SEGUNDO BARRIDO;20210820;CEGROUP.BARRIDO2
896804;INVESTIGACION;SEGUNDO BARRIDO;20210820;CEGROUP.BARRIDO2
1061475;RENUENTE;NO CONTESTA;20220207;CEGROUP.RENUENTES
907564;INVESTIGACION;SEGUNDO BARRIDO;20210820;CEGROUP.BARRIDO2
907841;INVESTIGACION;SEGUNDO BARRIDO;20210823;CEGROUP.BARRIDO2
919884;INVESTIGACION;PRIMER BARRIDO;20210909;CEGROUP.BARRIDO1
1000426;INVESTIGACION;PRIMER BARRIDO;20211124;CEGROUP.BARRIDO1
